Date,Value
2019/11/26,9.869999886
2019/11/27,9.819999695
2019/11/28,9.800000191
2019/11/29,9.710000038
2019/12/2,9.659999847
2019/12/3,9.619999886
2019/12/4,9.579999924
2019/12/5,9.619999886
2019/12/6,9.649999619
2019/12/9,9.659999847
2019/12/10,9.659999847
2019/12/11,9.68999958
2019/12/12,9.770000458
2019/12/13,9.909999847
2019/12/16,9.81000042
2019/12/17,9.930000305
2019/12/18,9.899999619
2019/12/19,9.890000343
2019/12/20,9.81000042
2019/12/23,9.869999886
2019/12/24,9.81000042
2019/12/25,9.81000042
2019/12/26,9.789999962
2019/12/27,9.789999962
2019/12/30,9.720000267
2019/12/31,9.729999542
2020/1/2,9.720000267
2020/1/3,9.760000229
2020/1/6,9.649999619
2020/1/7,9.649999619
2020/1/8,9.56000042
2020/1/9,9.630000114
2020/1/10,9.739999771
2020/1/13,9.829999924
2020/1/14,9.880000114
2020/1/15,9.840000153
2020/1/16,9.850000381
2020/1/17,9.850000381
2020/1/20,9.840000153
2020/1/30,9.260000229
2020/1/31,9.289999962
2020/2/3,9.229999542
2020/2/4,9.289999962
2020/2/5,9.329999924
2020/2/6,9.489999771
2020/2/7,9.350000381
2020/2/10,9.31000042
2020/2/11,9.359999657
2020/2/12,9.350000381
2020/2/13,9.399999619
2020/2/14,9.409999847
2020/2/17,9.359999657
2020/2/18,9.369999886
2020/2/19,9.409999847
2020/2/20,9.409999847
2020/2/21,9.359999657
2020/2/24,9.300000191
2020/2/25,9.239999771
2020/2/26,9.210000038
2020/2/27,9.159999847
2020/3/2,9.100000381
2020/3/3,9.170000076
2020/3/4,9.260000229
2020/3/5,9.359999657
2020/3/6,9.180000305
2020/3/9,9.029999733
2020/3/10,9
2020/3/11,8.970000267
2020/3/12,8.56000042
2020/3/13,8.289999962
2020/3/16,7.929999828
2020/3/17,7.599999905
2020/3/18,7.5
2020/3/19,6.900000095
2020/3/20,7.349999905
2020/3/23,7.010000229
2020/3/24,7.260000229
2020/3/25,7.539999962
2020/3/26,7.599999905
2020/3/27,7.809999943
2020/3/30,7.739999771
2020/3/31,7.420000076
2020/4/1,7.510000229
2020/4/6,7.650000095
2020/4/7,7.760000229
2020/4/8,7.829999924
2020/4/9,7.949999809
2020/4/10,8.130000114
2020/4/13,8.350000381
2020/4/14,8.510000229
2020/4/15,8.659999847
2020/4/16,8.510000229
2020/4/17,8.600000381
2020/4/20,8.56000042
2020/4/21,8.359999657
2020/4/22,8.390000343
2020/4/23,8.430000305
2020/4/24,8.399999619
2020/4/27,8.579999924
2020/4/28,8.760000229
2020/4/29,8.979999542
2020/4/30,9.06000042
2020/5/4,8.930000305
2020/5/5,8.920000076
2020/5/6,8.899999619
2020/5/7,8.930000305
2020/5/8,8.979999542
2020/5/11,9.100000381
2020/5/12,9.039999962
2020/5/13,9.039999962
2020/5/14,8.989999771
2020/5/15,8.949999809
2020/5/18,8.949999809
2020/5/19,9
2020/5/20,9.020000458
2020/5/21,9.010000229
2020/5/22,8.930000305
2020/5/25,8.970000267
2020/5/26,9.020000458
2020/5/27,9.069999695
2020/5/28,9
2020/5/29,9.090000153
2020/6/1,9.109999657
2020/6/2,9.140000343
2020/6/3,9.300000191
2020/6/4,9.359999657
2020/6/5,9.399999619
2020/6/8,9.489999771
2020/6/9,9.479999542
2020/6/10,9.470000267
2020/6/11,9.199999809
2020/6/12,9.159999847
2020/6/15,9.270000458
2020/6/16,9.390000343
2020/6/17,9.399999619
2020/6/18,9.399999619
2020/6/19,9.260000229
2020/6/22,9.319999695
2020/6/23,9.329999924
