Date,Value
2019/11/12,19.13461494
2019/11/13,19.03846169
2019/11/14,19.03846169
2019/11/15,19.08653831
2019/11/18,19.2307682
2019/11/19,19.08653831
2019/11/20,19.2307682
2019/11/21,18.99038315
2019/11/22,19.03846169
2019/11/25,19.13461494
2019/11/26,19.08653831
2019/11/27,19.27884674
2019/11/28,19.2307682
2019/11/29,18.99038315
2019/12/2,18.99038315
2019/12/3,19.13461494
2019/12/4,19.18269157
2019/12/5,18.89422989
2019/12/6,19.13461494
2019/12/9,19.13461494
2019/12/10,19.08653831
2019/12/11,19.18269157
2019/12/12,19.08653831
2019/12/13,19.47115326
2019/12/16,19.27884674
2019/12/17,19.375
2019/12/18,19.375
2019/12/19,19.27884674
2019/12/20,19.56730652
2019/12/23,19.56730652
2019/12/24,19.51922989
2019/12/25,19.47115326
2019/12/26,19.51922989
2019/12/27,19.66346169
2019/12/30,19.61538315
2019/12/31,19.42307663
2020/1/2,19.42307663
2020/1/3,19.47115326
2020/1/6,19.18269157
2020/1/7,19.13461494
2020/1/8,19.03846169
2020/1/9,19.2307682
2020/1/10,19.32692337
2020/1/13,19.42307663
2020/1/14,19.56730652
2020/1/15,19.61538315
2020/1/16,19.61538315
2020/1/17,19.71153831
2020/1/20,19.8557682
2020/1/30,18.6057682
2020/1/31,18.94230652
2020/2/3,19.03846169
2020/2/4,19.27884674
2020/2/5,19.42307663
2020/2/6,19.47115326
2020/2/7,19.51922989
2020/2/10,19.61538315
2020/2/11,19.51922989
2020/2/12,19.27884674
2020/2/13,19.375
2020/2/14,19.375
2020/2/17,19.375
2020/2/18,19.42307663
2020/2/19,19.51922989
2020/2/20,19.51922989
2020/2/21,19.47115326
2020/2/24,19.08653831
2020/2/25,18.99038315
2020/2/26,18.75
2020/2/27,18.46153831
2020/3/2,18.22115326
2020/3/3,18.46153831
2020/3/4,18.55769157
2020/3/5,18.75
2020/3/6,18.31730652
2020/3/9,17.69230652
2020/3/10,17.78846169
2020/3/11,17.54807663
2020/3/12,16.82692337
2020/3/13,16.7307682
2020/3/16,15.81730747
2020/3/17,15
2020/3/18,14.95192337
2020/3/19,13.46153831
2020/3/20,14.66346073
2020/3/23,13.65384579
2020/3/24,14.6153841
2020/3/25,15.14422989
2020/3/26,15
2020/3/27,15.38461494
2020/3/30,15
2020/3/31,14.95192337
2020/4/1,14.71153831
2020/4/6,14.90384579
2020/4/7,15.04807568
2020/4/8,15.09615326
2020/4/9,15.28846073
2020/4/10,15.67307568
2020/4/13,15.43269157
2020/4/14,16.05769157
2020/4/15,16.53846169
2020/4/16,16.15384674
2020/4/17,16.20192337
2020/4/20,16.1057682
2020/4/21,15.48076916
2020/4/22,15.38461494
2020/4/23,15.52884579
2020/4/24,15.48076916
2020/4/27,15.76922989
2020/4/28,15.76922989
2020/4/29,16.1057682
2020/4/30,16.44230652
2020/5/4,15.8653841
2020/5/5,15.91346073
2020/5/6,15.72115326
2020/5/7,15.76922989
2020/5/8,15.76922989
2020/5/11,16.05769157
2020/5/12,15.8653841
2020/5/13,16.00961494
2020/5/14,15.67307568
2020/5/15,15.625
2020/5/18,15.57692337
2020/5/19,15.625
2020/5/20,15.57692337
2020/5/21,15.76922989
2020/5/22,15.52884579
2020/5/25,15.67307568
2020/5/26,15.96153831
2020/5/27,16.00961494
2020/5/28,15.8653841
2020/5/29,15.625
2020/6/1,16.00961494
2020/6/2,16.34615326
2020/6/3,16.68269157
2020/6/4,16.68269157
2020/6/5,16.82692337
2020/6/8,17.3557682
2020/6/9,17.45192337
2020/6/10,17.78846169
2020/6/11,17.3557682
2020/6/12,17.16346169
2020/6/15,17.25961494
2020/6/16,17.59615326
2020/6/17,17.78846169
2020/6/18,17.64422989
2020/6/19,17.45192337
2020/6/22,17.5
2020/6/23,17.5
2020/6/24,17.69230652
2020/6/29,16.77884674
2020/6/30,16.77884674
2020/7/1,16.92307663
2020/7/2,16.97115326
2020/7/3,17.21153831
2020/7/6,17.30769157
2020/7/7,17.45192337
2020/7/8,17.40384674
2020/7/9,17.40384674
2020/7/10,17.21153831
2020/7/13,17.59615326
2020/7/14,17.64422989
2020/7/15,17.69230652
2020/7/16,17.69230652
2020/7/17,17.59615326
2020/7/20,17.45192337
2020/7/21,17.45192337
2020/7/22,17.59615326
2020/7/23,17.5
2020/7/24,17.30769157
2020/7/27,17.11538315
2020/7/28,17.21153831
2020/7/29,17.59615326
2020/7/30,17.64422989
2020/7/31,17.30769157
2020/8/3,17.25961494
2020/8/4,17.5
2020/8/5,17.54807663
2020/8/6,17.93269157
2020/8/7,17.9807682
2020/8/10,18.41346169
2020/8/11,18.41346169
2020/8/12,18.31730652
2020/8/13,18.36538315
2020/8/14,18.36538315
2020/8/17,18.79999924
2020/8/18,18.75
2020/8/19,18.85000038
2020/8/20,18.45000076
2020/8/21,18.60000038
2020/8/24,18.45000076
2020/8/25,18.45000076
2020/8/26,18.39999962
2020/8/27,18.29999924
2020/8/28,18.29999924
2020/8/31,18.39999962
2020/9/1,18.29999924
2020/9/2,18.29999924
2020/9/3,18.39999962
2020/9/4,18.20000076
2020/9/7,18.25
2020/9/8,18.29999924
2020/9/9,18.20000076
2020/9/10,18.29999924
2020/9/11,18.29999924
2020/9/14,18.25
2020/9/15,18.25
2020/9/16,18.35000038
2020/9/17,18.29999924
2020/9/18,18.29999924
2020/9/21,18
2020/9/22,17.75
2020/9/23,17.70000076
2020/9/24,17.14999962
2020/9/25,17.29999924
2020/9/28,17.70000076
2020/9/29,17.64999962
2020/9/30,17.79999924
2020/10/5,17.85000038
2020/10/6,18.20000076
2020/10/7,18
2020/10/8,18.20000076
2020/10/12,18.20000076
2020/10/13,18.10000038
2020/10/14,18.14999962
2020/10/15,18
2020/10/16,17.89999962
2020/10/19,17.79999924
2020/10/20,17.85000038
2020/10/21,17.85000038
2020/10/22,18.10000038
2020/10/23,17.95000076
2020/10/26,18.04999924
2020/10/27,18
2020/10/28,17.89999962
2020/10/29,17.64999962
2020/10/30,17.75
2020/11/2,18
2020/11/3,18.10000038
2020/11/4,18.14999962
2020/11/5,18.25
2020/11/6,18.29999924
2020/11/9,18.35000038
2020/11/10,18.60000038
2020/11/11,19.04999924
2020/11/12,18.60000038
2020/11/13,18.5
2020/11/16,18.79999924
2020/11/17,18.89999962
2020/11/18,19.04999924
2020/11/19,18.95000076
2020/11/20,19.04999924
2020/11/23,19.39999962
2020/11/24,19.39999962
2020/11/25,19.25
2020/11/26,19.25
2020/11/27,19.29999924
2020/11/30,19.10000038
2020/12/1,19.35000038
2020/12/2,19.39999962
2020/12/3,19.35000038
2020/12/4,19.39999962
2020/12/7,19.29999924
2020/12/8,19.35000038
2020/12/9,19.45000076
2020/12/10,19.39999962
2020/12/11,19.79999924
2020/12/14,19.85000038
2020/12/15,19.5
2020/12/16,19.79999924
2020/12/17,19.64999962
2020/12/18,19.54999924
2020/12/21,19.89999962
2020/12/22,19.64999962
2020/12/23,19.54999924
2020/12/24,19.75
2020/12/25,19.70000076
2020/12/28,19.79999924
2020/12/29,19.95000076
2020/12/30,20.39999962
2020/12/31,20.54999924
2021/1/4,20.45000076
2021/1/5,20.54999924
2021/1/6,20.64999962
2021/1/7,21
2021/1/8,21.35000038
2021/1/11,21.89999962
2021/1/12,21.25
2021/1/13,21.39999962
2021/1/14,21.20000076
2021/1/15,21
2021/1/18,21
2021/1/19,21.29999924
2021/1/20,20.64999962
2021/1/21,21
2021/1/22,20.75
2021/1/25,20.85000038
2021/1/26,20.70000076
2021/1/27,20.64999962
2021/1/28,20.29999924
2021/1/29,19.89999962
2021/2/1,20.20000076
2021/2/2,20.64999962
2021/2/3,20.85000038
2021/2/4,20.75
2021/2/5,21
2021/2/17,21.39999962
2021/2/18,21.39999962
2021/2/19,21.29999924
2021/2/22,21.29999924
2021/2/23,21.64999962
2021/2/24,21.60000038
2021/2/25,22
2021/2/26,21.25
2021/3/2,21.04999924
2021/3/3,21.39999962
2021/3/4,21.14999962
2021/3/5,21.20000076
2021/3/8,21.14999962
2021/3/9,21.64999962
2021/3/10,21.85000038
2021/3/11,21.85000038
2021/3/12,21.89999962
2021/3/15,21.89999962
2021/3/16,21.89999962
2021/3/17,21.79999924
